,Unnamed: 0_x,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Number,Street,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Unnamed: 0_y,plate_id,Name
572,6458047,7024949934,HXV6673,PA,PAS,03/25/2014,38,VAN,FORD,T,0,0,0,20131288,52.0,52,52,359293,T201,H,1235P,,BX,F,9,E Mosholu Pky,,0.0,408.0,h1,,Y,0900A,0700P,BLACK,,0.0,,0.0,65 2,38-Failure to Display Muni Rec,,,,570,HXV6673,Helen Jones
573,4067474,1362095540,HSD1752,PA,PAS,01/17/2014,21,SUBN,FORD,P,64720,26610,26640,0,44.0,44,44,944088,0044,0000,0905A,,BX,O,1055,SHERMAN AVE,,0.0,408.0,F1,,BYBBYBB,0800A,0930A,BLUE,0.0,0.0,-,0.0,,,,,,571,HSD1752,Audrey Baker
574,4359361,7846664372,59166JL,NY,COM,01/31/2014,69,DELV,NS/OT,T,10910,0,0,20140201,18.0,18,18,330069,T106,D,0922A,,NY,I,N,9th Ave,20ft E/of W 59th St,0.0,408.0,h1,,YYYYYYY,0700P,1231A,WHITE,,2013.0,,0.0,48 -,69-Failure to Disp Muni Recpt,,,,572,59166JL,Cassandra Lucas
575,8853592,7970312421,AM528F,NJ,PAS,06/16/2014,19,DELV,FRUEH,T,13820,64420,32420,20140088,47.0,47,47,359304,T202,D,1234P,,BX,F,3448,Boston Rd,,0.0,408.0,c3,,YYYYYYY,,,OTHER,,0.0,,0.0,15A,19-No Stand (bus stop),,,,573,AM528F,Stephen Elliott
576,1480256,5070718113,FMT1758,NY,PAS,09/17/2013,7,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,1247P,,,,,BORDEN AVE.(E/B)@GRE,ENPOINT AVE.-RT-2,0.0,1111.0,D,T,,,,RD,,2002.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,574,FMT1758,Gerald Livingston
577,2572121,7582730872,ESB9370,NY,PAS,10/24/2013,38,4DSD,TOYOT,T,76960,12720,45250,20150802,41.0,41,41,358565,T202,A,0638P,,BX,F,25,Westchester Sq,,0.0,408.0,h1,,Y,0800A,0700P,WHITE,,2010.0,,0.0,22P,38-Failure to Display Muni Rec,,,,575,ESB9370,Teresa Parker
578,8033236,7105966282,EHN3439,NY,PAS,05/17/2014,38,SUBN,MAZDA,T,10880,16030,6580,20140706,62.0,62,62,347615,T302,Q,0843A,,K,F,1468,86th St,,0.0,408.0,h1,,Y,0830A,0700P,GY,,2004.0,,0.0,W 32,38-Failure to Display Muni Rec,,,,576,EHN3439,Mark Rodriguez
579,5766524,1349260794,CMD1921,NY,PAS,03/01/2014,20,SUBN,HONDA,P,0,0,0,20150608,12.0,12,102,939492,0102,0000,0340A,,Q,,,131 ST,91 AVE,0.0,408.0,D,,BBBBBBB,0  :,0  :,GY,0.0,2003.0,-,0.0,,,,,,577,CMD1921,Stephanie Fox
580,1355849,1359262751,23000JW,NY,COM,09/13/2013,21,VAN,FORD,S,6780,9530,9580,20150331,66.0,66,0,606963,KS12,0000,0936A,,K,F,5923,17TH AVE,,0.0,408.0,D1,,BBBBYBB,0930A,1100A,WHITE,0.0,2006.0,-,0.0,,,,,,578,23000JW,Pedro Lawrence
581,8871316,8001506733,GKZ8913,NY,PAS,06/17/2014,21,2DSD,HONDA,T,37050,19990,11710,20151226,33.0,33,33,349850,T103,AA,1000A,,NY,O,469,W 164th St,,0.0,408.0,d1,,Y,0930A,1100A,GY,,2008.0,,0.0,O 77,21-No Parking (street clean),,,,579,GKZ8913,Amanda Hardy
582,7279252,7886157473,29148TR,NY,TRC,04/04/2014,69,TRAC,KENWO,T,33390,0,0,20140430,6.0,6,6,343455,T501,C,0745A,,NY,I,W,Washington St,12ft N/of Little Wes,0.0,408.0,h1,,YYYYY,0700A,0400P,WH,,2009.0,,0.0,MS 9,69-Failure to Disp Muni Recpt,,,,580,29148TR,Gregory Ford
583,7200378,7686666888,ESE4899,NY,PAS,04/25/2014,37,SUBN,HONDA,T,22920,8320,9320,20150528,49.0,49,49,359297,T202,C,0635P,0628P,BX,F,2707,Cruger Ave,,0.0,408.0,h1,,Y,0900A,0700P,GREY,,2009.0,223-3027,0.0,11P,37-Expired Muni Meter,,,,581,ESE4899,Jim Davis
584,4710167,7045728827,FFP9652,NY,PAS,12/24/2013,38,SUBN,HONDA,T,10110,17130,31090,20140503,9.0,9,9,358591,T101,F,0424P,,NY,F,120,2nd Ave,,0.0,408.0,h1,,Y,0830A,1000P,BL,,2008.0,,0.0,59 -,38-Failure to Display Muni Rec,,,,582,FFP9652,Janet Johnson
585,1185117,7092943425,DZZ8882,NY,PAS,09/07/2013,21,SUBN,NISSA,T,50750,78820,56890,20150604,43.0,43,43,355679,T202,O,0808A,,BX,F,1460,Metropolitan Ave,,0.0,408.0,d1,,Y,0800A,0830A,RED,,2011.0,,0.0,A -,21-No Parking (street clean),,,,583,DZZ8882,Fred Hayden
586,7855077,7144073606,GCR4403,NY,PAS,05/12/2014,71,SUBN,CHEVR,T,10640,54990,12140,20150116,104.0,104,104,333008,T401,O,0345P,,Q,F,57-03,48th St,,0.0,408.0,j6,,YYYYYYY,,,GR,,2003.0,,0.0,K 41,71A-Insp Sticker Expired (NYS),,,,584,GCR4403,Sara Fisher
587,7125388,7442717652,FPC7462,NY,PAS,04/24/2014,21,4DSD,TOYOT,T,65090,17040,17130,20150914,102.0,102,102,358199,T402,J,1217P,,Q,F,83-64,Talbot St,,0.0,408.0,d1,,Y,1200A,0130P,GY,,2010.0,,0.0,21 4,21-No Parking (street clean),,,,585,FPC7462,Adam Martin
588,6276925,5073064380,BLF5304,NY,PAS,03/18/2014,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0556P,,,,,S. CONDUIT AVE.(E/B),@BROOKVILLE BLVD.-RQ,0.0,1111.0,D,T,,,,GY,,2007.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,586,BLF5304,Christina Hill
589,5859371,1358718647,GEP2590,NY,PAS,03/05/2014,71,SDN,HONDA,P,16020,58620,53720,20150211,47.0,47,47,948315,0047,0000,0139P,,BX,O,4310,BRUNER AVE,,0.0,408.0,J6,,BBBBBBB,ALL,ALL,BLACK,0.0,2010.0,-,0.0,,,,,,587,GEP2590,Rebecca Smith
590,3715658,7860372587,AP753E,NJ,PAS,01/06/2014,17,DELV,VOLVO,T,17290,32632,23390,88880088,13.0,13,13,356356,T102,A,0808A,,NY,F,118,E 15th St,,0.0,408.0,c4,,YYYYYYY,,,WHITE,,0.0,,0.0,C -,17-No Stand (exc auth veh),,,,588,AP753E,Victor Griffin
591,3591876,7407148235,ZGN61L,NJ,PAS,11/29/2013,20,4DSD,HONDA,T,0,0,0,88888888,52.0,52,52,358224,T201,I,0254P,,BX,I,W,Goulden Ave,270ft S/of Sedgwick,0.0,408.0,d,,YYYYYYY,,,TAN,,0.0,,0.0,T -,20A-No Parking (Non-COM),,,,589,ZGN61L,James Booth
592,6570244,7095851815,GHG9628,NY,PAS,03/28/2014,40,SUBN,NISSA,T,19290,0,0,20151027,25.0,25,25,351239,T103,L,0105P,,NY,I,E,E 117th St,20ft N/of Madison Av,0.0,408.0,e2,,YYYYYYY,,,BL,,2013.0,,6.0,01 7,40-Fire Hydrant,,,,590,GHG9628,Robin Harper
593,8541040,7437131171,64569JW,NY,COM,06/05/2014,37,VAN,FORD,T,18740,0,0,20141130,106.0,106,106,358605,T402,D,0213P,0205P,Q,I,W,94th St,55ft N/of Liberty Av,20140605.0,408.0,h1,,Y,0900A,0700P,WH,,2006.0,444-3055,0.0,23 4,37-Expired Muni Meter,,,,591,64569JW,Carol Jefferson
594,2932492,7576997084,59355JY,NY,COM,11/06/2013,82,VAN,TOYOT,T,35710,0,0,20141031,24.0,24,24,347454,T103,C,1109A,,NY,I,S,W 97th St,10ft E/of Columbus A,0.0,408.0,k1,,,,,RED,,2011.0,,0.0,51 -,82-Unaltered Commerc Vehicle,,,,592,59355JY,Andrew Perry
595,7191444,7638972302,FAK9780,NY,PAS,04/25/2014,70,SUBN,ME/BE,T,21590,60810,64890,20140421,106.0,106,106,356322,T402,P,0327P,,Q,F,117-64,124th St,,0.0,408.0,j3,,YYYYYYY,,,BK,,1999.0,,0.0,O 42,70A-Reg. Sticker Expired (NYS),,,,593,FAK9780,Christopher Fletcher
596,1360961,7241862272,EUT3115,NY,PAS,09/13/2013,14,4DSD,TOYOT,T,51090,64790,23070,20131007,103.0,103,103,355123,T402,A,0809A,,Q,F,14705,Jamaica Ave,,0.0,408.0,c,,YYYYY,0600A,1000A,GREY,,2011.0,,0.0,03 -,14-No Standing,,,,594,EUT3115,Tina Ruiz
597,1012861,7127989758,EPH2267,NY,PAS,08/31/2013,68,SUBN,FORD,T,57790,59590,54580,88888888,109.0,109,109,355608,T401,J,0533P,,Q,O,135-20,Northern Blvd,,0.0,408.0,a1,,,,,BLUE,,2004.0,,0.0,08-P,68-Not Pkg. Comp. w Psted Sign,,,,595,EPH2267,Samantha Brown
598,5845787,7198360749,FPD7870,NY,PAS,03/04/2014,37,SUBN,ACURA,T,54050,35080,35130,20150605,62.0,62,62,359332,T302,P,0155P,0130P,K,F,712,Kings Hwy,,0.0,408.0,h1,,Y,0830A,0700P,BK,,2011.0,305-1317,0.0,04 3,37-Expired Muni Meter,,,,596,FPD7870,Stephanie Wright
599,6539581,7572789729,L65DDM,NJ,PAS,03/27/2014,37,VAN,CHEVR,T,76950,41330,22240,88888888,43.0,43,43,359313,T202,F,0440P,0433P,BX,F,1929,Westchester Ave,,0.0,408.0,h1,,Y,0800A,0700P,WHITE,,0.0,217-3010,0.0,04P,37-Expired Muni Meter,,,,597,L65DDM,Michael Harris
600,1228670,7649547954,FSV1104,NY,PAS,09/09/2013,21,SUBN,JEEP,T,28230,40404,40404,20130925,68.0,68,68,354207,T302,A,0955A,,K,O,1970,Colonial Rd,,0.0,408.0,d1,,Y,0930A,1100A,GR,,0.0,,0.0,32 -,21-No Parking (street clean),,,,598,FSV1104,Kathryn Petersen
601,8992230,8004357430,WH8R5M,MI,PAS,06/21/2014,20,4DSD,NISSA,T,17230,10350,10210,20141188,9.0,9,9,340095,T800,A2,1016P,,NY,F,107,E 12th St,,0.0,408.0,d,,YYY,1000P,0600A,RED,,0.0,,0.0,B 77,20A-No Parking (Non-COM),,,,599,WH8R5M,Benjamin Hunter
602,3261108,7991886414,19924666,NC,PAS,11/16/2013,14,4DSD,VOLKS,T,36430,24690,10610,20131188,32.0,32,32,330881,T103,X,0645A,,NY,F,134,W 133rd St,,0.0,408.0,c,,YYYYYYY,,,GREY,,0.0,,0.0,CC3,14-No Standing,,,,600,19924666,Rebecca Cook
603,8555577,7490452879,049TIA,FL,PAS,06/05/2014,20,4DSD,TOYOT,T,8390,10440,10590,20140388,108.0,108,108,340126,T740,D,0249P,,Q,F,47-10,33rd St,,0.0,408.0,d,,YYYYY,0800A,0600P,WHITE,,0.0,,0.0,02 6,20A-No Parking (Non-COM),,,,601,049TIA,Rachel Martin
604,4978179,7677139802,GCH5335,NY,PAS,12/30/2013,71,4DSD,HONDA,T,15640,35780,8890,20141010,115.0,115,115,357759,T401,Q,0220P,,Q,F,37-13,74th St,,0.0,408.0,j6,,YYYYYYY,,,GY,,2009.0,,0.0,20 -,71A-Insp Sticker Expired (NYS),,,,602,GCH5335,Casey Watkins
605,542723,7345858686,BDL7844,NC,PAS,08/14/2013,37,4DSD,AUDI,T,51090,20390,20490,20131188,102.0,102,102,358132,T402,C,0501P,1200P,Q,F,110-14,Jamaica Ave,,0.0,408.0,h1,,Y,0930A,0700P,SILVE,,0.0,446-3009,0.0,20 -,37-Expired Muni Meter,,,,603,BDL7844,Natasha Young
606,5696358,7842758864,41950JM,NY,COM,02/27/2014,69,VAN,CHEVR,T,34530,13610,10610,88888888,14.0,14,14,345513,T106,D,1024A,,NY,O,151,W 38th St,,0.0,408.0,h1,,YYYYY,0600A,0700P,WHITE,,1994.0,,0.0,60 6,69-Failure to Disp Muni Recpt,,,,604,41950JM,Allen Schwartz
607,4356872,7755016201,FPY7945,NY,PAS,01/31/2014,20,4DSD,NS/OT,T,64290,28790,7240,20150911,114.0,114,114,356347,T803,B,0856P,,Q,O,2421,Steinway St,,0.0,408.0,d,,YYYYYYY,,,GREY,,2011.0,,0.0,N -,20A-No Parking (Non-COM),,,,605,FPY7945,Cheyenne Schneider
608,2410549,7663710174,33242JV,NY,COM,10/19/2013,14,UTIL,FORD,T,27590,29890,31490,20140331,7.0,7,7,356986,T800,A2,0050A,,NY,F,147,Orchard St,,0.0,408.0,c,,Y    YY,1100P,0600A,GY,,2007.0,,0.0,B -,14-No Standing,,,,607,33242JV,Ashley Crawford
609,4447696,7127508781,GBB8485,NY,PAS,12/05/2013,21,4DSD,TOYOT,T,19310,0,0,20140916,25.0,25,25,354098,T103,A,1143A,,NY,I,N,E 118th St,15ft W/of 3rd Ave,0.0,408.0,d1,,Y  Y,1130A,0100P,BK,,2010.0,,0.0,B -,21-No Parking (street clean),,,,608,GBB8485,Sarah Medina
610,5418068,1359672072,GAL5406,NY,PAS,02/17/2014,27,SUBN,DODGE,P,50750,48400,23460,20140716,120.0,120,120,933052,0120,0000,0454A,,R,F,545,TARGEE ST,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,GY,0.0,0.0,-,0.0,,,,,,609,GAL5406,Lisa Schwartz
611,981620,1360923603,DWJ7848,NY,PAS,08/30/2013,21,SUBN,SAAB,P,69330,26730,67047,20141128,77.0,77,77,912053,0077,0000,1205P,,K,O,589,PARK PL,,0.0,408.0,J2,,BYBBYBB,1130A,0100P,BK,0.0,0.0,-,0.0,,,,,,610,DWJ7848,Alyssa Hamilton
612,1028283,1357604816,GEW3047,NY,PAS,09/02/2013,71,SUBN,JEEP,P,30200,16410,25600,20150331,121.0,121,121,945890,0121,0000,0930A,,R,F,147,GRANDVIEW AVE,,0.0,408.0,J6,,BBBBBBB,ALL,ALL,WHITE,0.0,1999.0,-,0.0,,,,,,611,GEW3047,Susan Richardson
613,4150705,7044032680,GAU6339,NY,PAS,01/23/2014,37,SUBN,HONDA,T,29020,70720,14620,20150717,46.0,46,46,359303,T201,H,0525P,0455P,BX,F,281,E Kingsbridge Rd,,0.0,408.0,h1,,Y,0900A,0700P,GY,,2011.0,201-3104,0.0,64 -,37-Expired Muni Meter,,,,612,GAU6339,Jason Conner
614,3126441,7995976951,EGA2157,NY,PAS,11/12/2013,37,SUBN,JEEP,T,18390,27790,24890,20140327,19.0,19,19,357767,T103,Q,0242P,0112P,NY,F,131,E 70th St,,0.0,408.0,h1,,Y,0900A,0700P,RED,,2011.0,119-4814,0.0,11 -,37-Expired Muni Meter,,,,613,EGA2157,Erin Thomas
615,4596908,7833848244,XV569W,NJ,PAS,12/04/2013,69,VAN,FORD,T,17450,25390,27800,20130088,13.0,13,13,331220,T102,A,0924A,,NY,F,34,E 23rd St,,0.0,408.0,h1,,Y,0900A,0400P,WHITE,,0.0,,0.0,C -,69-Failure to Disp Muni Recpt,,,,614,XV569W,Kimberly Garcia
616,5325099,7265918769,12089JY,NY,COM,02/11/2014,69,VAN,CHEVR,T,21230,15500,21350,88888888,1.0,1,1,350411,T105,E,0357P,,NY,F,55,Fulton St,,0.0,408.0,h1,,Y,0700A,1200A,WHITE,,2007.0,,0.0,097,69-Failure to Disp Muni Recpt,,,,615,12089JY,Michael Robinson
617,2217984,7788232592,EKL5325,NY,PAS,10/11/2013,14,SUBN,SUBAR,T,50290,19190,11400,20140810,110.0,110,110,357092,T401,O,0444P,,Q,F,99-25,Horace Harding Expy,,0.0,408.0,c,,YYYYYYY,,,BLACK,,2008.0,,0.0,K-PM,14-No Standing,,,,616,EKL5325,Robert Hall
618,3545237,7983552865,FGA4847,NY,PAS,11/26/2013,21,SUBN,VOLVO,T,35450,44990,29690,20141022,20.0,20,20,358126,T103,E,0959A,,NY,F,316,W 84th St,,0.0,408.0,d1,,Y  Y,0930A,1100A,BLACK,,2005.0,,0.0,CC1,21-No Parking (street clean),,,,617,FGA4847,Brenda Sparks
619,2507253,1338786258,JCY0374,PA,PAS,10/22/2013,21,VAN,KIA,S,42730,86130,86130,0,73.0,73,0,515349,KN16,0000,0818A,,K,F,2198,FULTON ST,,0.0,408.0,D1,,BYBBYBB,0800A,0930A,TAN,0.0,0.0,-,0.0,,,,,,618,JCY0374,Susan Scott
620,7985052,7993177145,63033JM,NY,COM,05/15/2014,38,DELV,GMC,T,24890,0,0,88888888,19.0,19,19,357701,T103,R,0549P,,NY,I,E,Lexington Ave,16ft S/of E 89th St,0.0,408.0,h1,,YYYYY,1000A,0700P,BROWN,,1987.0,,0.0,18 7,38-Failure to Display Muni Rec,,,,619,63033JM,Shane Edwards
621,1023234,1355666107,FCV5524,NY,PAS,09/01/2013,71,SUBN,MITSU,P,10380,6080,6180,20140805,68.0,68,68,951753,0068,0000,0459P,,K,F,1051,76 STREET,,0.0,408.0,K6,,BBBBBBB,ALL,ALL,BLK,0.0,2010.0,-,0.0,,,,,,620,FCV5524,Ralph Rivera
622,3210325,7380987720,50022MD,NY,COM,11/15/2013,19,VAN,INTER,T,59990,17090,17390,20140331,107.0,107,107,355123,T402,A,0821A,,Q,F,13805,Queens Blvd,,0.0,408.0,c3,,YYYYYYY,,,WH,,1997.0,,0.0,01 -,19-No Stand (bus stop),,,,621,50022MD,Tom Harrison
623,7569995,7513820648,GMT8816,NY,PAS,05/02/2014,74,4DSD,VOLKS,T,59730,23930,59725,20160312,90.0,90,90,345228,T301,A,0952A,,K,O,221,McKibbin St,,0.0,408.0,j2,,,,,GY,,2003.0,,0.0,17 3,74-Missing Display Plate,,,,622,GMT8816,James Roberts
624,6237546,1365642082,74335MD,NY,COM,03/17/2014,78,VAN,FORD,P,37630,40230,44430,20151130,69.0,69,69,951518,0069,0000,0112A,,K,F,637,E 86 ST,,0.0,408.0,D1,,BBBBBBB,ALL,ALL,WH,0.0,2013.0,-,0.0,,,,,,623,74335MD,Pamela Mooney
625,1841552,7830637600,FMM6924,NY,PAS,09/30/2013,20,SUBN,JEEP,T,33130,0,0,20150614,6.0,6,6,331113,T105,X,0807A,,NY,F,11,Washington Sq,North,0.0,408.0,d,,YYYYY,0800A,0600P,GY,,2011.0,,0.0,Y -,20A-No Parking (Non-COM),,,,624,FMM6924,Jason Green
626,4804339,7661768288,21316PB,NY,IRP,12/02/2013,14,DELV,INTER,T,18150,27790,24890,20141130,18.0,18,18,349481,T503,D1,1248P,,NY,O,110,E 58th St,,0.0,408.0,c,,YYYYYYY,,,BLUE,,2011.0,,0.0,17 -,14-No Standing,,,,625,21316PB,Walter Jimenez
627,6336897,7701372726,EPH9892,NY,PAS,03/20/2014,38,SUBN,NISSA,T,5580,0,0,20150218,68.0,68,68,356216,T302,D,0210P,,K,I,S,5th Ave,40ft E/of 89th St,0.0,408.0,h1,,Y,0830A,0700P,GY,,2009.0,,0.0,21 3,38-Failure to Display Muni Rec,,,,626,EPH9892,Kendra Bauer
628,825097,7971428807,FJP3757,NY,PAS,08/25/2013,70,SUBN,LINCO,T,18820,0,0,20130719,19.0,19,19,358143,T103,D,0711A,,NY,I,N,E 92nd St,100ft W/of Park Ave,0.0,408.0,j3,,YYYYYYY,,,GY,,2011.0,,0.0,C -,70A-Reg. Sticker Expired (NYS),,,,627,FJP3757,Elizabeth Lopez
629,5539834,7045740530,GJX6754,NY,PAS,02/22/2014,37,SUBN,NS/OT,T,10710,14110,24790,20151223,6.0,6,6,358591,T101,F,0513P,0505P,NY,F,15,7th Ave S,,0.0,408.0,h1,,Y,0800A,0700P,WHITE,,2006.0,132-4198,0.0,67 1,37-Expired Muni Meter,,,,628,GJX6754,Kevin Burnett
630,3721917,7075729901,84077JZ,NY,COM,01/07/2014,46,DELV,MITSU,T,11710,14210,35990,20151031,24.0,24,24,355537,T103,P,0217P,1200P,NY,F,1030,Amsterdam Ave,,20140107.0,408.0,F1,,,,,WH,,2005.0,,0.0,C -,46B-Double Parking (Com-100Ft),,,,629,84077JZ,Justin Green
631,7069329,7187585500,96543MB,NY,COM,04/07/2014,38,VAN,CHEVR,T,17230,0,0,88888888,9.0,9,9,358913,T101,C,1115A,,NY,I,N,E 12th St,10ft E/of 2nd Ave,0.0,408.0,h1,,Y,0900A,0700P,WHITE,,2011.0,,0.0,33 1,38-Failure to Display Muni Rec,,,,630,96543MB,Jose Hansen
632,5603625,7944324750,23168MB,NY,COM,02/24/2014,38,VAN,FORD,T,11610,29890,31490,20151031,7.0,7,7,358866,T101,E,0236P,,NY,F,166,Allen St,,0.0,408.0,h1,,Y,0900A,0700A,BL,,2011.0,,0.0,53 1,38-Failure to Display Muni Rec,,,,631,23168MB,Michelle Harper
633,6139237,1365074687,XY146E,NJ,PAS,03/13/2014,46,DELV,ISUZU,P,29830,64130,51630,0,76.0,76,76,947507,0076,0000,1235P,,K,F,491,COURT ST,,0.0,408.0,C3,,BBBBBBB,ALL,ALL,WH,0.0,0.0,-,0.0,,,,,,632,XY146E,Sharon Huerta
634,5953851,7032919807,AP950P,NJ,PAS,03/07/2014,38,DELV,INTER,T,26760,78750,36420,20140088,44.0,44,44,358572,T201,F,0127P,,BX,O,144,E 170th St,,0.0,408.0,h1,,Y,0800A,0700P,WHITE,,0.0,,0.0,37 2,38-Failure to Display Muni Rec,,,,633,AP950P,Brenda Lee
635,6435034,7980910400,34081MC,NY,COM,03/24/2014,69,VAN,ISUZU,T,17790,27790,24890,20141231,17.0,17,17,355208,T106,L,0431P,,NY,F,110,E 40th St,,0.0,408.0,h1,,Y,0700A,0700P,WH,,2012.0,,0.0,81 6,69-Failure to Disp Muni Recpt,,,,634,34081MC,Nicole Garcia
636,8638195,7539592163,GAD1097,NY,PAS,06/09/2014,21,SUBN,HYUND,T,45930,55530,82930,20141227,81.0,81,81,349840,T301,B,1207P,,K,F,833,Greene Ave,,0.0,408.0,d1,,Y  Y,1200A,0130P,GY,,2008.0,,0.0,J 31,21-No Parking (street clean),,,,635,GAD1097,Seth Martinez
637,729150,1353454149,54359JZ,NY,COM,08/21/2013,46,UTIL,INTER,P,10010,18290,18310,20140630,19.0,19,401,915028,0401,0000,0819A,,NY,F,1209,1ST AVE,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,WH,0.0,2001.0,-,0.0,,,,,,636,54359JZ,Zachary Rivas
638,3248208,7785882060,80345MD,NY,COM,11/16/2013,40,VAN,DODGE,T,8790,15790,15990,88888888,115.0,115,115,358919,T401,J,0109P,,Q,O,75-28,37th Ave,,0.0,408.0,e2,,YYYYYYY,,,WHITE,,2006.0,,2.0,23 -,40-Fire Hydrant,,,,637,80345MD,Brooke Chambers
639,1099619,7759893565,DMX2251,NY,PAS,09/04/2013,71,4DSD,NISSA,T,21390,17190,49690,20140314,102.0,102,102,347691,T402,A,0742A,,Q,F,85-43,121st St,,0.0,408.0,j6,,YYYYYYY,,,BK,,2003.0,,0.0,22 -,71A-Insp Sticker Expired (NYS),,,,638,DMX2251,Bryan Bishop
640,2425477,4002031652,DXJ6724,NY,PAS,10/21/2013,5,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0913A,,,,,SB 2ND AVE @ E 116TH,ST,0.0,1111.0,C,T,,,,BK,,2007.0,,0.0,,BUS LANE VIOLATION,,,,639,DXJ6724,Scott Taylor MD
641,1582737,7098334546,XT211W,NJ,PAS,09/21/2013,14,DELV,HINO,T,18070,0,0,20110488,18.0,18,18,356181,T106,A,0905A,,NY,I,N,E 54th St,60ft E/of 3rd Ave,0.0,408.0,c,,YYYYYYY,,,BLACK,,0.0,,0.0,CC1,14-No Standing,,,,640,XT211W,Pamela Marsh
642,9088879,7732338017,FXX5687,NY,PAS,06/25/2014,16,SUBN,DODGE,T,27430,41330,69230,20160502,88.0,88,88,354019,T301,Y,1055A,,K,O,30,Clinton Ave,,0.0,408.0,k2,,YYYYY,0700A,0700P,GR,,1999.0,,0.0,A 31,16A-No Std (Com Veh) Non-COM,,,,641,FXX5687,Martha Smith
643,7706890,8000111032,BDP6642,NC,PAS,05/06/2014,21,VAN,GMC,T,38330,12130,86030,20130988,71.0,71,71,358575,T302,Q,1150A,,K,F,764,E New York Ave,,0.0,408.0,d1,,Y  Y,1100A,1230A,WHITE,,0.0,,0.0,C 32,21-No Parking (street clean),,,,642,BDP6642,Brian Harper
644,3549014,1357910162,FSY7402,NY,PAS,11/26/2013,67,SDN,HONDA,P,38920,44020,74830,20140118,52.0,52,52,946843,0052,0000,0111A,,BX,F,2663,HEATH AVE,,0.0,408.0,K6,,BBBBBBB,ALL,ALL,BK,0.0,2001.0,-,0.0,,,,,,643,FSY7402,Erik Hopkins
645,8722892,7502683884,CEF5812,NY,PAS,06/11/2014,71,SUBN,TOYOT,T,29830,81330,13430,20141222,84.0,84,84,343920,T301,G,0433P,,K,O,114,Court St,,0.0,408.0,j6,,YYYYYYY,,,BL,,2002.0,,0.0,01 3,71A-Insp Sticker Expired (NYS),,,,644,CEF5812,Dustin Phillips
646,3044796,7980897500,7A0387,MI,PAS,11/09/2013,21,PICK,CHEVR,T,17290,30090,10110,20140488,13.0,13,13,355212,T102,A,0841A,,NY,F,238,E 15th St,,0.0,408.0,d1,,Y,0830A,0900A,BLACK,,0.0,,0.0,B -,21-No Parking (street clean),,,,645,7A0387,Javier Kelly
647,210494,7658931111,EEA6979,NY,PAS,08/01/2013,21,SUBN,JEEP,T,35290,15710,11710,20131125,20.0,20,20,347650,T103,J,1146A,,NY,F,175,W 76th St,,0.0,408.0,d1,,Y  Y,1100A,1230A,GY,,1998.0,,0.0,41 -,21-No Parking (street clean),,,,646,EEA6979,Timothy Bennett
648,8103058,7094175954,61261MA,NY,COM,05/20/2014,38,DELV,INTER,T,18390,0,0,88888888,102.0,102,102,359334,T402,C,0245P,,Q,I,W,91st St,10ft N/of Jamaica Av,0.0,408.0,h1,,Y,0900A,0700P,BROWN,,1997.0,,0.0,19 4,38-Failure to Display Muni Rec,,,,647,61261MA,Penny Carrillo
649,1210370,7429170171,,NY,PAS,09/09/2013,74,4DSD,TOYOT,T,60810,17140,18940,88888888,106.0,106,106,353398,T402,M,0737A,,Q,F,8423,Rockaway Blvd,,0.0,408.0,j2,,,,,GREY,,0.0,,0.0,H -,74-Missing Display Plate,,,,648,,Timothy Dixon
650,8393984,8000863420,DJP3991,NY,PAS,05/30/2014,38,SUBN,CHEVR,T,23230,73650,48030,20150831,90.0,90,90,355121,T301,B,0941A,,K,O,240,Broadway,,0.0,408.0,h1,,Y,0830A,0700P,WH,,2005.0,,0.0,14 3,38-Failure to Display Muni Rec,,,,649,DJP3991,Helen Jackson
651,7289215,7902168865,14990MA,NY,COM,04/02/2014,47,UTIL,FRUEH,T,10810,34490,34510,20141231,14.0,14,14,340047,T502,J,1149A,,NY,F,535,8th Ave,,0.0,408.0,l2,,Y,0700A,0700P,WHITE,,2007.0,,0.0,10 6,47-Double PKG-Midtown,,,,650,14990MA,Brent Weiss
652,4553469,7707957271,89713MB,NY,COM,12/04/2013,64,DELV,FORD,T,17950,10110,10010,20140228,17.0,17,17,330001,T503,B1,0755A,,NY,F,328,E 48th St,,0.0,408.0,C8,,,,,BLUE,,0.0,,0.0,17 -,"64-No STD Ex Con/DPL, D/S Dec",,,,651,89713MB,David Archer
