,Unnamed: 0_x,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Number,Street,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Antiguedad,Unnamed: 0_y,plate_id,Name
1438,6175261,5073021964,H29CLG,NJ,PAS,03/14/2014,7,WAGO,CHEVR,V,0,0,0,0,,0,0,0,,,0742P,,,,,WEST ST.  (S/B) @  W,. HOUSTON ST.-M2-3,0.0,1111.0,D,T,,,,GRAY,,2007.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,7.0,1430,H29CLG,Timothy Owen
1439,5803133,7944703281,GKZ4319,NY,PAS,03/03/2014,14,SUBN,GMC,T,27100,13015,29295,20141107,1.0,1,1,357721,T101,N,0712P,,NY,O,140,Nassau St,,0.0,408.0,c,,YYYYYYY,0700P,0700A,BK,,2010.0,,0.0,95 1,14-No Standing,,,,4.0,1431,GKZ4319,Anthony Silva
1440,7102917,7333935711,AM718E,NY,PAS,04/27/2014,20,SUBN,CHEVR,T,36170,11710,13610,20150715,26.0,26,26,355134,T103,B,1141A,,NY,F,530,W 120th St,,0.0,408.0,d,,YYYYYYY,,,GY,,1999.0,,0.0,CC3,20A-No Parking (Non-COM),,,,15.0,1432,AM718E,Stephanie Watson
1441,2574266,7795104423,AE70312,AZ,PAS,10/24/2013,38,PICK,FORD,T,18520,53920,76950,20130088,43.0,43,43,358917,T202,A,1139A,,BX,F,1260,Castle Hill Ave,,0.0,408.0,h1,,Y,0830A,0700P,WHITE,,0.0,,0.0,12A,38-Failure to Display Muni Rec,,,,2013.0,1433,AE70312,Amanda Parker
1442,1812904,7060147457,34486MC,NY,COM,09/30/2013,47,REFG,UD,T,34290,10510,10610,20140331,13.0,13,13,358904,T102,J,0152P,,NY,F,122,W 26th St,,0.0,408.0,l2,,Y,0706A,0700P,WHITE,,2007.0,,0.0,02 -,47-Double PKG-Midtown,,,,6.0,1434,34486MC,William Jackson
1443,377977,7813522588,FYM8401,NY,PAS,08/07/2013,38,SUBN,CHEVR,T,19690,8790,9140,20140531,115.0,115,115,357359,T401,I,0130P,,Q,O,37-94,103rd St,,0.0,408.0,h1,,Y,0830A,0700P,BK,,2012.0,,0.0,17 -,38-Failure to Display Muni Rec,,,,1.0,1435,FYM8401,Dennis Alexander
1444,3862331,7999156413,66073MD,NY,COM,01/11/2014,37,VAN,FORD,T,15710,35510,35530,20150731,20.0,20,20,356300,T103,G,1051A,1045A,NY,O,567,Columbus Ave,,20140111.0,408.0,h1,,Y,0900A,0700P,WH,,2013.0,103-4647,0.0,01 -,37-Expired Muni Meter,,,,1.0,1436,66073MD,Daniel Bates
1445,4550652,7618094354,641XKD,CT,PAS,12/03/2013,21,4DSD,BUICK,T,35020,50120,26670,20130088,44.0,44,44,356972,T201,J,1137A,,BX,F,1180,Gerard Ave,,0.0,408.0,d1,,Y  Y,1130A,0100P,SILVE,,0.0,,0.0,61 -,21-No Parking (street clean),,,,2013.0,1437,641XKD,Sheila Thomas
1446,3166024,7020077298,GDR4698,NY,PAS,11/14/2013,20,SUBN,FORD,T,78530,54000,95030,20141226,90.0,90,90,346077,T301,X,0927A,,K,F,39,S 5th St,,0.0,408.0,d,,YYYYY,0600A,0700P,BK,,2013.0,,0.0,SPCL,20A-No Parking (Non-COM),,,,0.0,1438,GDR4698,Hannah Thomas
1447,824819,7877180378,AE72456,AZ,PAS,08/25/2013,17,VAN,FORD,T,17310,32632,23390,88880088,13.0,13,13,356521,T102,C,1145A,,NY,F,120,E 16th St,,0.0,408.0,c4,,YYYYYYY,,,WHITE,,0.0,,0.0,19 -,17-No Stand (exc auth veh),,,,2013.0,1439,AE72456,Barry Cunningham
1448,3700557,7860790427,66553JG,NY,COM,01/06/2014,69,VAN,FORD,T,17950,0,0,20151130,18.0,18,18,358623,T102,I,0442P,,NY,I,S,E 48th St,20ft E/of Park Ave,0.0,408.0,h1,,YYYYY,0700A,0600P,WH,,1987.0,,0.0,99 -,69-Failure to Disp Muni Recpt,,,,27.0,1440,66553JG,Ryan Alvarez
1449,3445255,7995978959,80547MD,NY,COM,11/22/2013,16,DELV,FORD,T,13610,35690,35710,20150429,24.0,24,24,357767,T103,Q,0246P,0211P,NY,F,2567,Broadway,,0.0,408.0,k2,,YYYYYYY,,,WH,,2005.0,,0.0,49 -,16-No Std (Com Veh) Com Plate,,,,8.0,1441,80547MD,Leslie Rodriguez
1450,6485755,7954701724,10621MA,NY,COM,03/25/2014,37,VAN,TOYOT,T,31530,20530,31945,20150731,84.0,84,84,347649,T301,D,1116A,1110A,K,F,14,Dekalb Ave,,0.0,408.0,h1,,Y,0900A,0700P,GY,,2006.0,301-3664,0.0,03 3,37-Expired Muni Meter,,,,8.0,1442,10621MA,Becky Ponce
1451,3075314,7658066692,96088MA,NY,COM,11/11/2013,14,VAN,FRUEH,T,18370,10110,10010,88888888,19.0,19,19,358659,T103,R,0524P,,NY,F,301,E 69th St,,0.0,408.0,c,,YYYYYYY,,,BROWN,,2011.0,,0.0,50 -,14-No Standing,,,,2.0,1443,96088MA,Lisa Cox
1452,3430090,7044101537,EWY8076,NY,PAS,11/22/2013,20,SUBN,CADIL,T,17410,10110,10010,20140219,13.0,13,13,355453,T102,A,0722A,,NY,O,335,E 21st St,,0.0,408.0,d,,YYYYYYY,0700A,0400A,GY,,2010.0,,0.0,E -,20A-No Parking (Non-COM),,,,3.0,1444,EWY8076,Christopher Brown
1453,8422769,1371615068,23133JK,NY,COM,06/01/2014,46,VAN,FORD,P,34770,10810,10910,20150131,18.0,18,18,925657,0018,0000,0852A,,NY,F,365,W 50TH ST,,0.0,408.0,C,,BBBBBBB,ALL,ALL,,0.0,0.0,-,0.0,,,,,,2014.0,1445,23133JK,Cheyenne Good
1454,4458930,7169164711,JBE9624,PA,PAS,12/24/2013,21,4DSD,HONDA,T,15620,28200,28230,20140588,47.0,47,47,349900,T202,O,0846A,,BX,O,3821,Bronxwood Ave,,0.0,408.0,d1,,Y,0830A,1000A,BLACK,,0.0,,0.0,B -,21-No Parking (street clean),,,,2013.0,1446,JBE9624,Nancy Weeks
1455,1831303,7088188855,CED2606,NY,OMS,09/30/2013,38,4DSD,TOYOT,T,86630,14130,14180,20130930,63.0,63,63,332073,T302,L,0204P,,K,F,1950,Utica Ave,,0.0,408.0,h1,,Y,0900A,0700P,GYT,,2007.0,,0.0,01 -,38-Failure to Display Muni Rec,,,,6.0,1447,CED2606,Mrs. Pamela White
1456,2629732,7025775198,FBT7377,NY,PAS,10/26/2013,37,4DSD,BMW,T,14920,43720,71690,20150920,50.0,50,50,358942,T201,H,0145P,0137P,BX,F,5543,Broadway,,0.0,408.0,h1,,Y,0800A,0700P,BK,,2006.0,226-2692,0.0,04 -,37-Expired Muni Meter,,,,7.0,1448,FBT7377,Sean Mayer
1457,5071285,7618391877,228DXY,KS,PAS,12/31/2013,21,SUBN,DODGE,T,8590,15640,15790,20140588,115.0,115,115,357047,T401,A,0839A,,Q,F,74-12,35th Ave,,0.0,408.0,d1,,Y,0830A,1000A,GREEN,,0.0,,0.0,18-A,21-No Parking (street clean),,,,2013.0,1449,228DXY,James Palmer
1458,2610258,7806614527,BAR3577,NY,PAS,10/25/2013,71,4DSD,HONDA,T,25930,56230,32930,20140111,67.0,67,67,355099,T302,L,0106P,,K,F,720,Chester St,,0.0,408.0,j6,,,,,GY,,2007.0,,0.0,N -,71-Insp. Sticker Missing (NYS,,,,6.0,1450,BAR3577,Sean Curry
1459,313684,1359255552,9891MC,NY,COM,08/05/2013,46,VAN,DODGE,P,14490,10510,10610,0,18.0,18,18,950995,0018,0000,0710P,,NY,F,128,CENTRAL PK SOUTH,,0.0,408.0,C,,BBBBBBB,ALL,ALL,WHITE,0.0,2005.0,-,0.0,,,,,,8.0,1451,9891MC,Christopher Herrera
1460,2959395,5071539597,EUM8167,NY,PAS,11/06/2013,7,,CHEVR,V,0,0,0,0,,0,0,0,,,0159P,,,,,HORACE HARDING EXPWY,.(W/B)@159TH ST.-RM-,0.0,1111.0,D,T,,,,GR,,1998.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,15.0,1452,EUM8167,Jeffrey Edwards
1461,4995942,7959723515,W13CJC,NJ,PAS,12/31/2013,20,4DSD,ME/BE,T,56370,31280,53000,88888888,121.0,121,121,355668,T303,N,1238P,,R,O,477,Woolley Ave,,0.0,408.0,d,,YYYYYYY,,,WHITE,,0.0,,0.0,B-PM,20A-No Parking (Non-COM),,,,2013.0,1453,W13CJC,Kathleen Lynch
1462,4654306,7983553341,73203MD,NY,COM,12/04/2013,37,VAN,CHEVR,T,10210,18830,18850,20140111,19.0,19,19,358126,T103,E,0507P,0208P,NY,F,1675,3rd Ave,,20131204.0,408.0,h1,,Y,0900A,0700P,WHITE,,2002.0,120-8067,0.0,23 -,37-Expired Muni Meter,,,,11.0,1454,73203MD,Stacey Collins
1463,1500666,7412693013,FFF8635,NY,PAS,09/18/2013,20,4DSD,HYUND,T,60820,40404,40404,20131109,52.0,52,52,357682,T201,M,1128A,,BX,O,2275,Reservoir Ave,,0.0,408.0,d,,YYYYY,0700A,0400P,GY,,2010.0,,0.0,E -,20A-No Parking (Non-COM),,,,3.0,1455,FFF8635,Matthew Thomas
1464,1682759,4001888865,11915MD,NY,COM,09/24/2013,5,VAN,DODGE,V,0,0,0,0,,0,0,0,,,0912A,,,,,EB E 34TH ST @ 5TH A,VE,0.0,1111.0,C,T,,,,WH,,2006.0,,0.0,,BUS LANE VIOLATION,,,,7.0,1456,11915MD,Michael Bradford
1465,4267079,7971941780,LZB261,FL,PAS,01/28/2014,21,2DSD,SCION,T,36270,10410,24690,88880088,28.0,28,28,355183,T103,E,0810A,,NY,F,75,W 125th St,,0.0,408.0,d1,,Y,0800A,0900A,GREY,,0.0,,0.0,30 -,21-No Parking (street clean),,,,2014.0,1457,LZB261,Allen Sharp
1466,2375810,7743119907,P22DCN,NJ,PAS,10/18/2013,21,4DSD,NISSA,T,12510,33690,33910,88888888,6.0,6,6,352940,T105,J,0913A,,NY,F,38,Bank St,,0.0,408.0,d1,,Y  Y,0900A,1030A,WHITE,,0.0,,0.0,126,21-No Parking (street clean),,,,2013.0,1458,P22DCN,April Craig
1467,3047734,7071055865,BLXV10,FL,PAS,11/09/2013,38,4DSD,AUDI,T,18410,25390,27790,20150988,19.0,19,19,355677,T103,H,1255P,,NY,F,30,E 71st St,,0.0,408.0,h1,,Y,0900A,0700P,BLUE,,0.0,,0.0,C -,38-Failure to Display Muni Rec,,,,2013.0,1459,BLXV10,Patricia Adams
1468,8703980,7169515404,GPK8231,NY,PAS,06/11/2014,70,4DSD,NISSA,T,20810,64790,23640,20140601,113.0,113,113,330743,T402,L,0621A,,Q,F,15048,115th Dr,,0.0,408.0,j3,,YYYYYYY,,,TAN,,2005.0,,0.0,M 42,70A-Reg. Sticker Expired (NYS),,,,9.0,1460,GPK8231,Timothy Schaefer
1469,4969644,7454745271,GLB7315,NY,PAS,12/31/2013,38,4DSD,CHRYS,T,24140,40404,40404,20151103,103.0,103,103,358839,T402,G,0914A,,Q,O,161-21,162nd St,,0.0,408.0,h1,,Y,0900A,0700P,BK,,2013.0,,0.0,14 -,38-Failure to Display Muni Rec,,,,0.0,1461,GLB7315,Ricky Jones
1470,3733400,7096249916,FFN2462,NY,PAS,01/07/2014,71,4DSD,NISSA,T,17990,8590,8790,20141101,115.0,115,115,357727,T401,B,0845A,,Q,O,35-47,88th St,,0.0,408.0,j6,,YYYYYYY,,,GY,,2011.0,,0.0,19 -,71A-Insp Sticker Expired (NYS),,,,3.0,1462,FFN2462,Janet Baird
1471,1310143,7310129880,XP798B,NJ,PAS,09/12/2013,19,TR/C,HINO,T,6880,10830,10880,20101188,62.0,62,62,357743,T302,I,0228P,,K,F,8514,18th Ave,,0.0,408.0,c3,,YYYYYYY,,,WHITE,,0.0,,0.0,06 -,19-No Stand (bus stop),,,,2013.0,1463,XP798B,Rachel Holloway
1472,966414,7005263947,GGB5568,NY,PAS,08/30/2013,40,SUBN,TOYOT,T,10290,19540,19740,20150410,110.0,110,110,341274,T401,L,0621A,,Q,F,102-23,46th Ave,,0.0,408.0,e2,,YYYYYYY,,,BK,,2013.0,,6.0,P -,40-Fire Hydrant,,,,0.0,1464,GGB5568,Cynthia Ortiz
1473,8062215,7881186252,GDZ5220,NY,PAS,05/19/2014,31,SUBN,FORD,T,17790,10410,25390,20140608,14.0,14,14,359598,T102,K,0107P,,NY,F,20,E 40th St,,0.0,408.0,l3,,Y,0700A,0700P,BLACK,,2014.0,,0.0,MC 9,31-No Stand (Com. Mtr. Zone),,,,0.0,1465,GDZ5220,Steve Cordova
1474,4693168,5071913630,FXS6181,NY,PAS,12/03/2013,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1011A,,,,,FOREST AVE.(W/B)@SOU,TH AVE.-SR-3,0.0,1111.0,D,T,,,,BL,,1995.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,18.0,1466,FXS6181,Beverly Riggs
1475,7031801,7083058945,19203MA,NY,COM,04/22/2014,69,DELV,NS/OT,T,10210,18090,18110,20150131,17.0,17,17,352012,T400,A,0732A,,NY,F,924,3rd Ave,,0.0,408.0,h1,,Y,0700A,0400P,WHITE,,2012.0,,0.0,01 9,69-Failure to Disp Muni Recpt,,,,2.0,1467,19203MA,Andrea Williams
1476,227225,7558958210,FAZ5636,NY,PAS,08/02/2013,14,4DSD,INFIN,T,29830,13430,68930,20140606,84.0,84,84,358630,T301,E,0156P,,K,F,130,Court St,,0.0,408.0,c,,YYYYYYY,0800A,1000P,BK,,2005.0,,0.0,05 -,14-No Standing,,,,8.0,1468,FAZ5636,Jeremy Williams
1477,8145260,7684217744,FJP2048,NY,PAS,05/21/2014,37,4DSD,AUDI,T,64290,7990,37290,20150726,114.0,114,114,358640,T401,R,1250P,1244P,Q,F,31-12,Steinway St,,0.0,408.0,h1,,Y,0830A,0700P,BL,,2005.0,407-8603,0.0,31 4,37-Expired Muni Meter,,,,9.0,1469,FJP2048,Gabriela Kennedy
1478,5983181,7959735943,GHG9321,NY,PAS,03/08/2014,70,SUBN,ISUZU,T,28580,70397,25030,20140228,123.0,123,123,355668,T303,N,0834A,,R,F,129,Fisher Ave,,0.0,408.0,j3,,YYYYYYY,,,RED,,2001.0,,0.0,A-AM,70A-Reg. Sticker Expired (NYS),,,,13.0,1470,GHG9321,Cassidy Hansen
1479,4490876,7351573384,41745JX,NY,COM,12/10/2013,14,REFG,ISUZU,T,18190,10010,45590,20131231,19.0,19,19,358929,T103,R,0609P,,NY,O,407,E 60th St,,0.0,408.0,c,,YYYYYYY,,,WHITE,,2013.0,,0.0,C -,14-No Standing,,,,0.0,1471,41745JX,Melissa Combs
1480,5197185,1365823866,EXR6135,NY,PAS,02/06/2014,98,SDN,ME/BE,P,83930,40030,25330,20140318,83.0,83,83,945042,0083,0000,0254A,,K,F,133,SUYDAM ST,,0.0,408.0,D,,BBBBBBB,ALL,ALL,GRY,0.0,2012.0,-,0.0,,,,,,2.0,1472,EXR6135,Michelle Hall
1481,1150873,7873249013,88010MC,NY,COM,09/06/2013,42,VAN,FORD,T,10810,34350,34370,20150131,14.0,14,14,351933,T506,X,1253P,,NY,F,400,8th Ave,,0.0,408.0,h1,,YYYYY,0700A,0700P,RD,,2013.0,126-4909,0.0,01 -,42-Exp. Muni-Mtr (Com. Mtr. Z),,,,0.0,1473,88010MC,Christian Martin
1482,8454665,7542390351,EED1527,NY,PAS,06/02/2014,37,2DSD,FORD,T,29830,56530,75530,20151009,84.0,84,84,353993,T301,X,0612P,0520P,K,F,93,Court St,,0.0,408.0,h1,,Y,0900A,0700P,GY,,2006.0,301-3575,0.0,01 3,37-Expired Muni Meter,,,,8.0,1474,EED1527,Donna Hoover
1483,5096789,4002286370,T619151C,NY,OMT,12/26/2013,5,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0353P,,,,,NB 1ST AVE @ ST MARK,S PL,0.0,1111.0,C,T,,,,BK,,2007.0,,0.0,,BUS LANE VIOLATION,,,,6.0,1475,T619151C,Audrey Lynch
1484,2736589,7213420630,LE10RH,NJ,PAS,10/30/2013,37,4DSD,HYUND,T,5430,9730,9780,88888888,72.0,72,72,357799,T302,E,0331P,0325P,K,O,6317,4th Ave,,0.0,408.0,h1,,Y,0800A,0700P,GREY,,0.0,342-3002,0.0,53 -,37-Expired Muni Meter,,,,2013.0,1476,LE10RH,John Fernandez
1485,2246394,7097016115,GKC9733,NY,PAS,10/13/2013,70,4DSD,HONDA,T,78330,0,0,20130930,90.0,90,90,358894,T301,S,0128P,,K,I,N,S 3rd St,30ft E/of Bedford Av,0.0,408.0,j3,,YYYYYYY,,,BLACK,,2013.0,,0.0,14 -,70A-Reg. Sticker Expired (NYS),,,,0.0,1477,GKC9733,Kimberly Baker
1486,543329,7505089195,FPE1992,NY,PAS,08/14/2013,21,4DSD,NISSA,T,38430,89730,26730,20130717,77.0,77,77,358219,T301,D,1231P,,K,F,201,Eastern Pky,,0.0,408.0,d1,,Y YY,1130A,0100P,GREY,,2002.0,,0.0,19 -,21-No Parking (street clean),,,,11.0,1478,FPE1992,Emily Townsend
1487,4857782,7800256996,FRP1412,NY,PAS,12/10/2013,21,4DSD,NISSA,T,7990,8940,9090,20150822,114.0,114,114,357710,T401,A,0816A,,Q,O,37-18,31st Ave,,0.0,408.0,d1,,Y,0800A,0830A,WHITE,,2012.0,,0.0,29 -,21-No Parking (street clean),,,,1.0,1479,FRP1412,Cory Cooper
1488,8426142,8003703074,EEF8749,NY,PAS,06/01/2014,71,SUBN,LEXUS,T,13140,19040,19090,20160203,112.0,112,112,359318,T401,A,1146A,,Q,O,97-24,63rd Rd,,0.0,408.0,j6,,YYYYYYY,,,GY,,2005.0,,0.0,53-A,71A-Insp Sticker Expired (NYS),,,,9.0,1480,EEF8749,Luis Rodriguez
1489,9093774,7991135949,FHG8184,NY,PAS,06/25/2014,46,SUBN,NISSA,T,59030,40930,59025,20150407,70.0,70,70,358616,T302,B,1009A,,K,O,6,Martense St,,0.0,408.0,f1,,,,,GR,,0.0,,0.0,08 3,46A-Double Parking (Non-COM),,,,2014.0,1481,FHG8184,Mark Hines
1490,6481276,7637504165,202790,ID,PAS,03/25/2014,84,DELV,FRUEH,T,61090,54580,58717,20140088,109.0,109,109,357727,T401,B,1226P,,Q,O,136-02,Roosevelt Ave,,0.0,408.0,k7,,,,,WHITE,,0.0,,0.0,02 4,84-Platform lifts in low posit,,,,2014.0,1482,202790,Brittany Torres
1491,6286652,7735155517,GAR7216,NY,PAS,03/19/2014,38,4DSD,HYUND,T,70930,12430,50830,20141018,73.0,73,73,358562,T301,H,0429P,,K,O,1600,Pitkin Ave,,0.0,408.0,h1,,Y,0800A,0700P,BL,,2013.0,,0.0,28 3,38-Failure to Display Muni Rec,,,,1.0,1483,GAR7216,Eric Shaw
1492,102436,7199553158,BZA9459,GA,PAS,07/29/2013,38,SUBN,NISSA,T,13880,67030,36180,20140188,67.0,67,67,345470,T302,J,0352P,,K,F,3012,Avenue D,,0.0,408.0,h1,,Y,0800A,0700P,GREEN,,0.0,,0.0,L -,38-Failure to Display Muni Rec,,,,2013.0,1484,BZA9459,Deborah Williams
1493,3445371,7980901277,77794MB,NY,COM,11/22/2013,21,VAN,FORD,T,10410,17290,17310,20140228,13.0,13,13,355212,T102,A,0841A,,NY,F,77,5th Ave,,0.0,408.0,d1,,Y,0830A,0900A,RED,,2007.0,,0.0,99 -,21-No Parking (street clean),,,,6.0,1485,77794MB,Robert Pearson
1494,3245044,7441096789,80631JY,NY,COM,11/16/2013,20,VAN,FORD,T,35050,14510,13610,20150228,20.0,20,20,356259,T103,S,0219P,0132P,NY,O,43,W 64th St,,20131116.0,408.0,d,,Y,0800A,0700P,WH,,2008.0,,0.0,C -,20-No Parking (Com Plate),,,,5.0,1486,80631JY,Veronica Roberts
1495,8132004,7715518669,GPK8009,NY,PAS,05/21/2014,19,SUBN,ME/BE,T,11710,0,0,20140609,20.0,20,20,356507,T103,I,0240P,,NY,I,E,Amsterdam Ave,10ft N/of W 77th St,0.0,408.0,c3,,YYYYYYY,,,WHITE,,2014.0,,0.0,50 7,19-No Stand (bus stop),,,,0.0,1487,GPK8009,Jesse Peterson
1496,7072293,7150714006,EKB7466,NY,PAS,04/02/2014,14,4DSD,FORD,T,34210,10410,10510,88888888,13.0,13,13,356550,T800,B2,1115P,,NY,F,43,W 22nd St,,0.0,408.0,c,,YYYYYYY,1100P,0600A,OTHER,,2009.0,,0.0,A 77,14-No Standing,,,,5.0,1488,EKB7466,Whitney Brown
1497,1872367,7143544218,FYW4431,NY,PAS,10/01/2013,80,4DSD,NISSA,T,50490,0,0,20140515,108.0,108,108,331777,T401,N,0514P,,Q,I,E,Hunter St,7ft S/of 44th Rd,0.0,408.0,n8,,,,,RD,,2008.0,,0.0,S -,80-Missing Equipment (specify),,,,5.0,1489,FYW4431,Eric Henson
1498,4544438,7650688690,GFP6360,NY,PAS,12/18/2013,40,SUBN,ROVER,T,6380,9330,9380,20150506,66.0,66,66,357688,T302,F,0205P,,K,F,5510,13th Ave,,0.0,408.0,e2,,YYYYYYY,,,BK,,2013.0,,0.0,01 -,40-Fire Hydrant,,,,0.0,1490,GFP6360,Mary Baldwin
1499,8506578,7175960220,74516JX,NY,COM,06/04/2014,20,VAN,CHEVR,T,10110,17250,17270,88888888,9.0,9,9,355323,T101,G,1157A,1200P,NY,F,218,2nd Ave,,20140604.0,408.0,d,,YYYYYYY,,,WHITE,,2007.0,,0.0,33 1,20-No Parking (Com Plate),,,,7.0,1491,74516JX,Gilbert Lewis
1500,8881206,7578297843,DMU9966,NY,PAS,06/17/2014,38,4DSD,ME/BE,T,9290,9840,59990,20160409,108.0,108,108,361070,T401,H,0105P,,Q,F,43-03,39th St,,0.0,408.0,h1,,Y,0900A,0700P,BK,,2003.0,,0.0,37 4,38-Failure to Display Muni Rec,,,,11.0,1492,DMU9966,Rachel Shaw
1501,8280135,7728742590,FBE2858,NY,PAS,05/27/2014,21,SUBN,SUBAR,T,80430,87330,86330,20140610,77.0,77,77,358219,T301,D,0847A,,K,F,294,St Marks Ave,,0.0,408.0,d1,,Y  Y,0830A,1000A,BLUE,,2007.0,,0.0,1S 3,21-No Parking (street clean),,,,7.0,1493,FBE2858,Tracy Mccoy
1502,2505559,7899597006,92735JU,NY,COM,10/22/2013,14,VAN,FRUEH,T,10410,0,0,88888888,13.0,13,13,355212,T102,A,0950A,,NY,I,W,5th Ave,40ft N/of W 23rd St,0.0,408.0,c,,YYYYYYY,,,BROWN,,2006.0,,0.0,A -,14-No Standing,,,,7.0,1494,92735JU,Elizabeth Vargas
1503,6053992,7728247384,GDP4681,NY,PAS,03/11/2014,21,SUBN,HONDA,T,19230,12130,86030,20150117,77.0,77,77,357051,T301,L,1158A,,K,F,1430,Bergen St,,0.0,408.0,d1,,Y  Y,1130A,0100P,BL,,2003.0,,0.0,H 31,21-No Parking (street clean),,,,11.0,1495,GDP4681,Michael Davis
1504,4301298,7698668370,E16DLB,NJ,PAS,01/29/2014,37,SUBN,BMW,T,14230,26005,35380,88888888,70.0,70,70,347654,T302,A,1051A,1026A,K,F,1204,Avenue M,,0.0,408.0,h1,,YYYYY,0800A,0700P,BLACK,,0.0,305-6334,0.0,05 -,37-Expired Muni Meter,,,,2014.0,1496,E16DLB,Autumn Bell
1505,2308078,7191099938,XC738D,NJ,PAS,10/16/2013,38,DELV,MITSU,T,61090,18740,18740,20130088,115.0,115,115,357738,T401,C,0151P,,Q,F,94-07,Roosevelt Ave,,0.0,408.0,h1,,Y,0900A,0700P,WHITE,,0.0,,0.0,23 -,38-Failure to Display Muni Rec,,,,2013.0,1497,XC738D,Robert Forbes
1506,7610623,7015778191,DXK8286,NY,PAS,05/03/2014,20,SUBN,JEEP,T,19430,10210,10110,20150521,28.0,28,28,358181,T103,R,0150P,,NY,F,267,E 124th St,,0.0,408.0,d,,Y,0800A,0600P,GR,,2004.0,,0.0,02 7,20A-No Parking (Non-COM),,,,10.0,1498,DXK8286,Eric Pittman
1507,3170177,7233492803,GDX7943,NY,PAS,11/14/2013,37,4DSD,NISSA,T,21880,22680,23030,20150404,60.0,60,60,357704,T302,I,0412P,0334P,K,F,3087,Brighton 4th St,,0.0,408.0,h1,,Y,0900A,0700P,BK,,2013.0,308-8719,0.0,41 -,37-Expired Muni Meter,,,,0.0,1499,GDX7943,Christopher Mitchell
1508,7385660,5080286167,GFW3169,NY,PAS,04/26/2014,7,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0609P,,,,,ATLANTIC AVE (E/B) @,LOGAN ST,0.0,1111.0,D,T,,,,GR,,0.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,2014.0,1500,GFW3169,Lori Chapman
1509,3494023,7783903368,3521SF,NY,SPO,11/25/2013,21,SUBN,JEEP,T,24190,8590,40690,20150813,109.0,109,109,357765,T401,Q,1117A,,Q,F,35-23,163rd St,,0.0,408.0,d1,,Y,1100A,1230A,BL,,2008.0,,0.0,07 -,21-No Parking (street clean),,,,5.0,1501,3521SF,Edward Hamilton
1510,252493,1357610452,HTD5772,PA,PAS,08/03/2013,14,SUBN,,P,35070,36285,19820,0,121.0,121,121,936156,0121,0000,0310P,,,F,484,KLONDIKE AVE,,0.0,408.0,E1,,BBBBBBB,ALL,ALL,BROWN,0.0,0.0,-,0.0,,,,,,2013.0,1502,HTD5772,Neil Mcclain
1511,6547390,1367404125,62560JM,NY,COM,03/27/2014,19,DELV,MERCU,P,40930,14130,36530,0,63.0,63,63,938659,0063,0000,1047A,,K,F,1837,FLATBUSH AVE,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,BROWN,0.0,1997.0,-,0.0,,,,,,17.0,1503,62560JM,Christopher Griffith
1512,2630703,7088196785,FLW3238,NY,PAS,10/26/2013,19,2DSD,CHEVR,T,91380,0,0,20130727,60.0,60,60,332073,T302,L,0156P,,K,I,E,W 20th St,60ft S/of Mermaid Av,0.0,408.0,c3,,YYYYYYY,,,BK,,2002.0,,0.0,W -,19-No Stand (bus stop),,,,11.0,1504,FLW3238,Vincent Pierce
1513,1018852,7969936349,FPG1301,NY,PAS,08/31/2013,14,SUBN,MITSU,T,78450,28050,28080,20131020,47.0,47,47,355462,T202,Q,1251P,,BX,O,3482,Wilson Ave,,0.0,408.0,c,,YYYYYYY,,,GY,,2012.0,,0.0,B -,14-No Standing,,,,1.0,1505,FPG1301,Robert Ortiz
1514,5191190,7801569684,68885JY,NY,COM,02/06/2014,38,VAN,FRUEH,T,57490,0,0,20140531,114.0,114,114,358629,T401,D,0851A,,Q,I,N,Newtown Rd,40ft E/of 30th Ave,0.0,408.0,h1,,Y,0800A,0700P,WHITE,,2008.0,,0.0,29-A,38-Failure to Display Muni Rec,,,,6.0,1506,68885JY,Derrick Rangel
1515,7465240,5080114447,629SY2,MA,PAS,04/06/2014,7,VAN,CHRYS,V,0,0,0,0,,0,0,0,,,0552P,,,,,CONEY ISLAND AVE (S/,B) @ AVE P,0.0,1111.0,D,T,,,,BLACK,,2013.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,1.0,1507,629SY2,Calvin Snyder
